"stimulation" "img" "nucleus" "gene" "x" "y" "z" "px" "py" "pz" "dist" "ci" "mean" "max" "median" "nMean" "nMinimum" "nMaximum" "nMedian" "nSigma" "nKurtosis" "nSkewness"
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 1 "cas" 261 477 16 17.499382513 31.9640421163 3.8362102706 0.496469489841 0.28589435334 80.1027027027 119.0 79.255859375 156.275675676 106.0 231.0 155.888671875 21.5576754893 -0.00424850086056 0.271351885114
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 1 "cas" 267 385 18 17.9047591729 25.773408609 4.2497259145 0.179687972556 0.0837230265815 102.426406926 182.0 96.056640625 105.833333333 6.0 191.0 113.056640625 43.3842281354 -0.984390944951 -0.325219345603
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 1 "cas" 333 442 31 22.3133037173 29.596621806 7.42454890511 1.29932840009 0.654446469001 92.2558922559 166.0 83.638671875 146.636363636 92.0 201.0 146.923828125 19.027960159 -0.228448399063 0.0183887670928
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 2 "wap" 362 274 11 24.2451107173 18.3707343342 2.66881860845 0.336041756451 0.197085091801 62.0379746835 91.0 59.037109375 115.563291139 80.0 199.0 115.048828125 17.8701735435 2.3340760834 0.833583362103
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 2 "wap" 342 286 20 22.865585165 19.1456552819 4.70795376445 0.881660783772 0.485893251907 70.6102941176 110.0 66.814453125 165.897058824 118.0 212.0 164.853515625 21.7249743338 -0.823137029016 -0.052026517591
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 2 "wap" 316 238 33 21.1851169217 15.9159332059 7.93391658189 0.8749492109 0.483704727312 78.0158730159 114.0 76.005859375 149.746031746 99.0 200.0 147.919921875 18.7803882848 -0.0424456552497 0.346627027204
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 2 "wap" 333 252 36 22.3103019554 16.8502308988 8.58012999071 2.22397916903 0.907865027011 62.1346153846 99.0 59.744140625 138.0 105.0 185.0 138.955078125 15.8984681753 -0.222074824513 0.126031940851
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 2 "cas" 459 258 23 30.7602336606 17.2984784197 5.48349669688 0.359941186297 0.210603130718 81.8742138365 126.0 77.794921875 183.842767296 85.0 236.0 187.763671875 31.1329396546 0.145681552922 -0.620716924665
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 2 "cas" 299 267 29 20.0258116798 17.8973013105 6.92116430227 0.410196010699 0.238332473632 88.0248756219 150.0 82.908203125 183.36318408 108.0 236.0 186.767578125 25.6244500002 0.219357396096 -0.65380368088
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 2 "cas" 306 280 50 20.5037561683 18.7238832737 11.993561877 0.24517318786 0.122395408491 80.1233766234 116.0 76.333984375 96.1363636364 33.0 151.0 100.107421875 29.7053214092 -0.791880973316 -0.420571671516
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "wap" 210 59 40 14.0632988269 3.95542834714 9.69702632288 1.19987271717 0.602247639813 82.4518518519 117.0 80.248046875 187.62962963 123.0 232.0 189.755859375 17.6075546628 1.1746703223 -0.543448377795
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "wap" 282 102 41 18.8886290875 6.85679235476 9.8967746646 1.38318730775 0.66534962836 102.401869159 126.0 100.751953125 192.598130841 142.0 232.0 191.748046875 18.0323921398 -0.236406282723 0.0349801094546
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "wap" 229 88 42 15.3099076384 5.92074413233 10.1492129884 1.84867463415 0.801993224177 99.1090909091 138.0 95.802734375 148.4 108.0 190.0 148.916015625 18.3758916653 -0.537644195277 -0.136552594292
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "wap" 232 135 44 15.553469837 9.03261113598 10.4999771341 1.98002216974 0.832429117994 76.0579710145 112.0 71.763671875 156.275362319 100.0 204.0 155.888671875 21.1924680588 -0.657808672812 0.00726038174519
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "cas" 273 143 27 18.29728512 9.56222745411 6.4717107682 0.653482594293 0.356701197394 83.8831775701 135.0 77.794921875 161.686915888 95.0 215.0 163.857421875 22.6010535469 -0.166494429927 -0.459602810902
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "cas" 278 67 33 18.6038406845 4.49270470206 7.85479077711 0.13617435647 0.05931560472 96.9103448276 173.0 90.212890625 107.668965517 7.0 220.0 112.060546875 50.666567968 -1.07107336104 -0.198939903037
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "cas" 259 49 39 17.3267636062 3.29100737473 9.34452945069 0.0724993549129 0.0122922196534 87.8488372093 142.0 83.638671875 85.3178294574 1.0 227.0 78.193359375 53.6824478407 -0.683060528564 0.522207918205
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 3 "cas" 255 155 49 17.0910879219 10.3614310657 11.6555011839 0.599269227925 0.332122090504 80.8723404255 117.0 77.794921875 187.560283688 119.0 250.0 189.755859375 30.937579736 -0.84750819044 -0.235942188344
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "wap" 162 289 33 10.8212643817 19.3375090785 7.98166179541 1.03745529342 0.568287249318 81.6477272727 105.0 78.126953125 164.897727273 119.0 210.0 164.853515625 19.9303613896 -0.474241407106 -0.15098625781
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "wap" 123 318 37 8.22373569042 21.2609335126 8.89735611757 1.56248754743 0.760944744219 74.6428571429 98.0 73.177734375 154.051020408 105.0 219.0 158.876953125 24.3549239074 -0.334453602116 0.0689870239288
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "wap" 155 371 42 10.3713537686 24.8056327031 9.9811921634 2.50435334892 0.958615319321 79.9666666667 97.0 80.248046875 161.3 126.0 198.0 161.865234375 15.3699327084 -0.161259876402 -0.228714530144
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "wap" 158 397 44 10.559471699 26.5710377474 10.4852747253 1.80466266277 0.830489109784 72.9801980198 109.0 71.056640625 121.772277228 71.0 154.0 121.025390625 19.0257095469 -0.324829846508 -0.466432297759
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "cas" 115 361 28 7.7254316639 24.1653289038 6.77194297866 0.0519430323211 0.0266793102432 98.0463320463 164.0 93.865234375 85.4285714286 8.0 156.0 89.150390625 35.4275890265 -0.918970620062 -0.270327412588
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "cas" 99 344 32 6.60029349901 23.0604733827 7.61313735676 0.168600765916 0.0800438856908 102.586206897 187.0 95.326171875 99.8338557994 12.0 197.0 102.099609375 46.8484172208 -1.02826914639 -0.0857075603703
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "cas" 202 355 34 13.5330484704 23.7722834482 8.17991892091 0.374075190662 0.221251004236 84.2670807453 136.0 79.986328125 136.658385093 88.0 186.0 138.955078125 19.2360682021 -0.0439404358436 -0.281601006016
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_19.lsm" 4 "cas" 143 344 51 9.5778808961 23.0138557097 12.3359603142 0.341072394618 0.193190906428 77.0382165605 110.0 74.873046875 108.452229299 47.0 179.0 110.068359375 29.557298951 -0.887472940851 0.0376759093745
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "wap" 234 257 9 11.1276643538 12.2510004324 2.05491616071 0.354710394451 0.20738658482 72.648089172 127.0 68.72265625 111.598726115 18.0 201.0 117.041015625 36.6997577006 -0.601145452626 -0.380139807992
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "wap" 192 210 15 9.16299237148 10.0164150927 3.58764550862 2.14764535554 0.955825723235 82.6618257261 146.0 77.27734375 133.437759336 75.0 198.0 132.978515625 18.9166369471 0.303337205258 -0.134290611974
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "wap" 206 261 16 9.78563810929 12.4175084537 3.87881039778 1.81103036396 0.879179162953 87.2483660131 145.0 81.83984375 121.259259259 67.0 191.0 123.017578125 22.9865229239 -0.453443859678 0.0209821601724
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "wap" 366 179 24 17.4076553552 8.50561703078 5.84426235102 0.636375126867 0.384575210677 41.6538071066 108.0 35.07421875 103.732994924 38.0 161.0 104.091796875 20.1241769428 -0.146300253146 -0.0792284491701
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "cas" 190 279 11 9.04818029707 13.2925841526 2.65195178489 0.211024929085 0.0827860545896 93.1079136691 162.0 88.69921875 81.5395683453 14.0 147.0 83.173828125 27.9986527828 -0.626846942523 -0.160477766657
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "cas" 169 96 14 8.05905735416 4.56877790284 3.46755705121 0.279229303638 0.13877149808 96.0505050505 174.0 88.01953125 109.718855219 12.0 191.0 120.029296875 36.7852353442 -0.457784847282 -0.641909287213
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "cas" 122 211 17 5.82381319433 10.047757205 4.09235971954 1.98555624919 0.926379589925 94.9903474903 168.0 90.73828125 142.225868726 82.0 194.0 141.943359375 19.4345886674 -0.172219376818 -0.010224344726
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_20.lsm" 1 "cas" 311 250 26 14.8109882749 11.9242418661 6.22822911797 0.491770889873 0.302519999771 85.8364197531 139.0 81.22265625 109.728395062 39.0 164.0 112.060546875 26.0896346549 -0.265702770657 -0.445212810956
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "wap" 358 175 27 34.7222632053 17.0096329171 6.47510852303 1.09418293808 0.600484554899 32.5689655172 53.0 30.87890625 137.689655172 88.0 198.0 135.966796875 23.7327195873 -0.395837102934 0.418004713674
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "wap" 359 128 27 34.8399218069 12.4628996422 6.44088544549 1.03345496312 0.580394692311 57.3650793651 90.0 56.77734375 184.158730159 129.0 237.0 184.775390625 23.274800404 -0.342703741412 0.188688690826
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "wap" 431 156 28 41.857725929 15.1806610145 6.6729725229 1.0070274704 0.572947012544 105.970588235 138.0 105.25390625 162.5 106.0 214.0 158.876953125 24.6112194174 -0.542848374488 0.00848774047778
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "wap" 368 185 28 35.7103166568 18.0058926909 6.81315098468 0.626849186107 0.376734738603 44.0481927711 78.0 40.83984375 133.385542169 61.0 196.0 132.978515625 27.9999265353 -0.553378483732 0.0681198220741
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "cas" 386 165 11 37.4822815086 16.0403999131 2.55688409198 0.217971839317 0.120514391542 90.2966101695 157.0 85.3125 106.966101695 25.0 209.0 107.080078125 43.6168108819 -0.523628482446 0.186598863777
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "cas" 356 140 11 34.5886017624 13.6274466515 2.67874698795 0.276576150046 0.151803894447 63.8461538462 70.0 62.8125 102.153846154 54.0 137.0 111.064453125 22.1804950119 -0.573287414598 -0.540485975327
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "cas" 403 176 15 39.1587915144 17.0456311056 3.49251908397 0.215126671117 0.108535317882 92.6178343949 160.0 85.3125 98.3885350318 9.0 192.0 104.091796875 43.7731110652 -1.13250801556 -0.173363418433
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "cas" 476 128 25 46.1657860819 12.4466019509 5.98130065975 0.209643336505 0.0853804023331 74.023255814 97.0 72.8125 130.697674419 88.0 175.0 130.986328125 25.2525669452 -1.24802594485 -0.0949883758688
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 1 "cas" 405 123 29 39.3546502188 11.9589592521 7.02800798216 0.651991872892 0.385920663079 91.6021505376 152.0 89.0625 151.505376344 72.0 221.0 153.896484375 38.6339070653 -0.860910276846 -0.0951724682495
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "wap" 150 340 22 14.5448189476 32.9620648115 5.25109508197 1.26125097234 0.811036475411 91.5 128.0 89.31640625 124.36 90.0 164.0 126.005859375 15.5310879811 0.363694075835 0.277362817983
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "wap" 79 348 23 7.70191685011 33.7699632642 5.54232094665 1.67373447713 0.946413540956 68.8142857143 110.0 62.75390625 143.485714286 94.0 185.0 142.939453125 21.6076629303 -0.589267699974 -0.151577647914
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "wap" 67 309 22 6.48135630865 30.0124267448 5.28424503883 1.7687576416 0.96352225933 100.782608696 133.0 97.94921875 143.304347826 81.0 209.0 145.927734375 27.4200815018 -0.120135618087 -0.108862828547
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "wap" 126 306 25 12.1923221046 29.7424810519 5.95729843816 1.31390826759 0.83537831402 75.2063492063 112.0 74.70703125 148.126984127 112.0 188.0 145.927734375 15.2384192554 0.1069766136 0.338701535734
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "cas" 177 330 23 17.1570095853 32.0397422543 5.4248814078 0.017921018882 0.00464815910588 65.35 72.0 65.3125 76.0 35.0 101.0 79.189453125 19.4286819988 -1.12776775052 -0.426940071301
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "cas" 147 363 29 14.2335694763 35.2070462694 6.8517284545 0.440876676487 0.315159111404 82.2574257426 137.0 75.9375 126.277227723 35.0 176.0 129.990234375 32.6061708307 0.0817561056984 -0.788776727356
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "cas" 132 380 28 12.8071392727 36.8965660482 6.81324353066 0.259323825654 0.166416304746 90.272 150.0 85.9375 97.392 30.0 160.0 98.115234375 25.5860017172 -0.253933842881 -0.0419012697326
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_21.lsm" 2 "cas" 28 341 29 2.72272083991 33.0959816854 6.88420489978 0.315794949648 0.202179039719 85.253164557 136.0 80.9375 106.556962025 37.0 162.0 113.056640625 32.2946160613 -1.0976479906 -0.247233709107
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "wap" 271 248 19 12.8800872783 11.7843498723 4.54570178775 2.1506776691 0.996309862967 120.873563218 167.0 117.748046875 143.229885057 94.0 190.0 142.939453125 18.4936803138 -0.368344304885 -0.0323269338934
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "wap" 160 189 22 7.62454703845 9.00085906591 5.17588686713 1.47232628698 0.862524395393 109.624338624 146.0 104.048828125 102.121693122 47.0 163.0 103.095703125 21.7967156732 -0.290959754292 -0.10342411502
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "wap" 215 306 22 10.2458310915 14.566150213 5.25214478353 1.48040661692 0.870152475612 107.831632653 142.0 106.005859375 120.239795918 82.0 155.0 119.033203125 13.4125332875 -0.00878434429284 0.0317735363321
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "wap" 250 337 24 11.9073280286 16.0576237017 5.83466101287 1.1253388676 0.714365996674 50.3713592233 98.0 44.685546875 125.09223301 80.0 187.0 125.009765625 17.4222286591 -0.150839012996 0.229895900719
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "cas" 200 170 11 9.50796632055 8.07099729631 2.56577027676 0.165770283343 0.103073796766 95.4351145038 164.0 89.267578125 80.0095419847 5.0 156.0 84.169921875 32.4114605787 -0.835039629676 -0.346234296947
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "cas" 228 289 12 10.8430428439 13.7586052111 2.98585531998 0.344004104756 0.206889319725 94.8423493045 165.0 89.912109375 88.7063369397 18.0 160.0 93.134765625 29.1998612114 -0.695722923527 -0.291835872927
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "cas" 260 197 24 12.365852225 9.38067396692 5.78934236199 0.930657227305 0.604173469483 88.9081632653 149.0 84.111328125 113.382653061 39.0 172.0 115.048828125 22.9965304867 0.230587072051 -0.485893940523
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_23.lsm" 1 "cas" 330 244 25 15.7166579356 11.6338671697 5.92398753894 0.79601217876 0.526009527694 82.181619256 124.0 80.244140625 116.065645514 40.0 186.0 118.037109375 29.7981524887 -0.714156712703 -0.216529845775
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "wap" 377 361 11 26.9225801462 25.7501021224 2.6233692103 0.484407826268 0.355134626949 86.1354166667 122.0 84.177734375 86.7083333333 47.0 125.0 87.158203125 15.603587082 0.0198863380189 0.134027951081
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "wap" 296 332 16 21.135159443 23.7104584382 3.81446808511 0.61060641015 0.413654502045 86.0 116.0 84.177734375 114.0 73.0 164.0 114.052734375 19.1063801763 -0.266559857495 0.130279514371
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "wap" 236 378 22 16.8283536565 26.9754861642 5.2792443691 0.424095183498 0.270392238711 48.2923976608 78.0 46.822265625 91.9122807018 61.0 149.0 92.138671875 13.6742962418 1.16560257408 0.489101271024
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "wap" 416 411 24 29.7236373614 29.3752761716 5.73310872215 0.506890847864 0.329106771386 46.0357142857 72.0 44.775390625 87.0969387755 34.0 141.0 88.154296875 21.0319851854 -0.532108909393 -0.00392778453983
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "cas" 344 472 17 24.5479528935 33.7044424308 4.01118899161 0.153571032479 0.0593416284353 74.416 102.0 73.212890625 91.936 18.0 167.0 93.134765625 38.8474568437 -1.184704413 -0.0513826460718
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "cas" 313 307 23 22.3551778471 21.8940864641 5.62953070394 0.0636211692131 0.0198462790503 76.6698564593 110.0 73.810546875 70.6507177033 9.0 132.0 69.228515625 31.3411365209 -0.987269987134 -0.0259125416172
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "cas" 391 326 24 27.9198789335 23.2579171363 5.82084660901 0.473315190762 0.342923305927 82.1308411215 126.0 79.189453125 93.5514018692 26.0 154.0 93.134765625 27.1582853438 -0.690466311364 -0.25668514253
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 1 "cas" 406 402 25 29.0170702538 28.6755241307 6.11922852133 0.360771611446 0.256416835226 80.203125 120.0 76.798828125 79.4921875 17.0 131.0 83.173828125 25.5043600082 -0.59477126471 -0.333631012892
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "wap" 314 147 14 22.4459081234 10.4728836344 3.40521624049 0.858479109304 0.516353805124 58.6066481994 127.0 51.939453125 148.180055402 62.0 214.0 149.912109375 26.1635505787 0.191829608673 -0.508294151681
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "wap" 320 127 16 22.825472454 9.10329020337 3.86164073951 2.05915734359 0.959842762034 42.298 100.0 37.099609375 142.272 74.0 212.0 139.951171875 23.5314571361 0.198392527627 0.283341129147
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "wap" 228 34 19 16.2821386264 2.41555693928 4.56810532961 0.393103528762 0.224495608702 55.1691542289 131.0 46.822265625 105.233830846 14.0 173.0 107.080078125 25.1791595286 0.711478424005 -0.458700891559
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "wap" 253 118 19 18.0937263386 8.44552637462 4.57380997897 2.14618985417 0.979949380114 54.4895833333 122.0 46.822265625 143.559895833 95.0 197.0 140.947265625 19.5591505897 -0.479161945966 0.240021713498
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "cas" 172 78 18 12.2918723292 5.594881346 4.27061531186 0.061291831029 0.0174033151837 91.9371980676 149.0 88.154296875 66.9806763285 0.0 142.0 68.232421875 36.115908518 -1.14769534043 0.0350322491002
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "cas" 266 106 24 19.0039417721 7.59151447266 5.65024440267 1.06975527204 0.625746461063 89.6704980843 153.0 85.166015625 132.298850575 61.0 188.0 135.966796875 26.5666570706 -0.599104425535 -0.33610474458
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "cas" 264 44 26 18.8457936704 3.15514636177 6.20769727983 0.529467130709 0.341835321792 82.0552486188 129.0 79.189453125 126.475138122 48.0 207.0 129.990234375 39.100521318 -1.0703350694 -0.0910234779515
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_24.lsm" 2 "cas" 304 64 26 21.7238416607 4.54858192962 6.23055721989 0.637630124891 0.380045002108 78.8503937008 119.0 76.201171875 155.57480315 76.0 242.0 156.884765625 41.2380852798 -0.982308275357 -0.16451963615
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_25.lsm" 1 "wap" 121 255 11 11.1745705713 23.5918596889 2.57935529578 0.721504973315 0.464573767311 117.625 165.0 111.046875 57.9861111111 23.0 77.0 61.40625 12.3841027759 -0.277071173977 -0.63525799823
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_25.lsm" 1 "wap" 102 265 12 9.46448373817 24.5692358437 2.86913154831 1.21336496237 0.711672420167 128.208955224 163.0 126.140625 84.5373134328 46.0 117.0 82.96875 14.0317047477 -0.169113199889 0.00392758657022
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_25.lsm" 1 "wap" 167 206 21 15.5110487981 19.0530183574 4.97983208955 0.405182013087 0.245209690406 98.5747126437 151.0 93.078125 72.6091954023 46.0 107.0 72.65625 12.9015559922 -0.406639294977 0.28191452701
"yes" "cells_est/ip_cas-fitc_wap-cy5.mdb/20070410_25.lsm" 1 "wap" 48 279 23 4.48838561848 25.8521951181 5.5434180791 0.774144822355 0.491845534736 92.347826087 131.0 90.921875 69.3260869565 40.0 103.0 69.84375 12.6847738575 -0.141904216012 -0.0405438907317
